Product Name,Price,Product Link,Image Link
"oppo A3x 5G (4GB RAM, 128GB, Sparkle Purple)","₹13,499",https://www.croma.com/oppo-a3x-5g-4gb-ram-128gb-sparkle-purple-/p/308541,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1722518723/Croma%20Assets/Communication/Mobiles/Images/308541_0_kvcmfk.png?tr=w-400
"Google Pixel 8 Pro 5G (12GB RAM, 128GB, Obsidian)","₹96,999",https://www.croma.com/google-pixel-8-pro-5g-12gb-ram-128gb-obsidian-/p/309137,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1724267206/Croma%20Assets/Communication/Mobiles/Images/309137_0_xati8t.png?tr=w-400
"SAMSUNG Galaxy A15 5G (6GB RAM, 128GB, Blue)","₹15,499",https://www.croma.com/samsung-galaxy-a15-5g-6gb-ram-128gb-blue-/p/303259,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1702624002/Croma%20Assets/Communication/Mobiles/Images/303259_emla6p.png?tr=w-400
"oppo F27 Pro+ 5G (8GB RAM, 256GB, Midnight Navy)","₹29,999",https://www.croma.com/oppo-f27-pro+-5g-8gb-ram-256gb-midnight-navy-/p/307394,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1718286718/Croma%20Assets/Communication/Mobiles/Images/307394_0_awzucu.png?tr=w-400
"Redmi A3 (6GB RAM, 128GB, Olive Green)","₹9,294",https://www.croma.com/redmi-a3-6gb-ram-128gb-olive-green-/p/304906,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1708083334/Croma%20Assets/Communication/Mobiles/Images/304906_0_edoth2.png?tr=w-400
"SAMSUNG Galaxy A06 (4GB RAM, 64GB, Black)","₹9,399",https://www.croma.com/samsung-galaxy-a06-4gb-ram-64gb-black-/p/310632,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1725462230/Croma%20Assets/Communication/Mobiles/Images/310632_0_j6pjym.png?tr=w-400
"vivo X100 5G (12GB RAM, 256GB, Stargaze Blue)","₹63,999",https://www.croma.com/vivo-x100-5g-12gb-ram-256gb-stargaze-blue-/p/303561,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1703915446/Croma%20Assets/Communication/Mobiles/Images/303561_sodgmn.png?tr=w-400
"SAMSUNG Galaxy A14 5G (4GB RAM, 64GB, Black)","₹11,999",https://www.croma.com/samsung-galaxy-a14-5g-4gb-ram-64gb-black-/p/268114,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1708676061/Croma%20Assets/Communication/Mobiles/Images/268114_0_d7iw7h.png?tr=w-400
"realme 12x 5G (8GB RAM, 128GB, Twilight Purple)","₹14,999",https://www.croma.com/realme-12x-5g-8gb-ram-128gb-twilight-purple-/p/305997,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1712161197/Croma%20Assets/Communication/Mobiles/Images/305997_0_ojnklw.png?tr=w-400
"Redmi A3 (3GB RAM, 64GB, Olive Green)","₹6,999",https://www.croma.com/redmi-a3-3gb-ram-64gb-olive-green-/p/304900,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1708083276/Croma%20Assets/Communication/Mobiles/Images/304900_0_pjvgt6.png?tr=w-400
"oppo F25 Pro 5G (8GB RAM, 256GB, Lava Red)","₹25,999",https://www.croma.com/oppo-f25-pro-5g-8gb-ram-256gb-lava-red-/p/305040,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1709122823/Croma%20Assets/Communication/Mobiles/Images/305040_lbztt4.png?tr=w-400
"Redmi A3 (3GB RAM, 64GB, Midnight Black)","₹6,999",https://www.croma.com/redmi-a3-3gb-ram-64gb-midnight-black-/p/304901,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1708083327/Croma%20Assets/Communication/Mobiles/Images/304901_0_lw2hld.png?tr=w-400
"oppo A3 5G (6GB RAM, 128GB, Ocean Blue)","₹15,999",https://www.croma.com/oppo-a3-5g-6gb-ram-128gb-ocean-blue-/p/308550,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1724866959/Croma%20Assets/Communication/Mobiles/Images/308550_0_umk3c0.png?tr=w-400
"SAMSUNG Galaxy A15 5G (8GB RAM, 128GB, Blue)","₹16,999",https://www.croma.com/samsung-galaxy-a15-5g-8gb-ram-128gb-blue-/p/303264,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1702624072/Croma%20Assets/Communication/Mobiles/Images/303264_nsgsqi.png?tr=w-400
"SAMSUNG Galaxy S23 FE 5G (8GB RAM, 128GB, Graphite)","₹47,999",https://www.croma.com/samsung-galaxy-s23-fe-5g-8gb-ram-128gb-graphite-/p/301868,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1715785237/Croma%20Assets/Communication/Mobiles/Images/301868_0_olamlc.png?tr=w-400
"SAMSUNG Galaxy A14 5G (4GB RAM, 128GB, Black)","₹12,999",https://www.croma.com/samsung-galaxy-a14-5g-4gb-ram-128gb-black-/p/303894,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1714043021/Croma%20Assets/Communication/Mobiles/Images/303894_0_lt5m2y.png?tr=w-400
"SAMSUNG Galaxy Z Flip6 5G (12GB RAM, 256GB, Blue)","₹1,09,999",https://www.croma.com/samsung-galaxy-z-flip6-5g-12gb-ram-256gb-blue-/p/308189,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721042230/Croma%20Assets/Communication/Mobiles/Images/308189_0_pkhuxa.png?tr=w-400
"Redmi Note 13 Pro 5G (12GB RAM, 256GB, Arctic White)","₹25,999",https://www.croma.com/redmi-note-13-pro-5g-12gb-ram-256gb-arctic-white-/p/303572,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1704270662/Croma%20Assets/Communication/Mobiles/Images/303572_tsb3ow.png?tr=w-400
"realme 13 5G (8GB RAM, 128GB, Dark Purple)","₹17,999",https://www.croma.com/realme-13-5g-8gb-ram-128gb-dark-purple-/p/310156,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1724947722/Croma%20Assets/Communication/Mobiles/Images/310156_0_moscbh.png?tr=w-400
"SAMSUNG Galaxy S23 FE 5G (8GB RAM, 256GB, Purple)","₹50,999",https://www.croma.com/samsung-galaxy-s23-fe-5g-8gb-ram-256gb-purple-/p/301896,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1715785311/Croma%20Assets/Communication/Mobiles/Images/301896_0_hbblkp.png?tr=w-400
"SAMSUNG Galaxy M14 (4GB RAM, 64GB, Arctic Blue)","₹8,999",https://www.croma.com/samsung-galaxy-m14-4gb-ram-64gb-arctic-blue-/p/305908,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1717061620/Croma%20Assets/Communication/Mobiles/Images/305908_0_vgkofp.png?tr=w-400
"oppo F27 5G (8GB RAM, 128GB, Emerald Green)","₹22,999",https://www.croma.com/oppo-f27-5g-8gb-ram-128gb-emerald-green-/p/309187,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1724146548/Croma%20Assets/Communication/Mobiles/Images/309187_0_buintw.png?tr=w-400
"realme C65 5G (6GB RAM, 128GB, Feather Green)","₹12,499",https://www.croma.com/realme-c65-5g-6gb-ram-128gb-feather-green-/p/306436,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1714377614/Croma%20Assets/Communication/Mobiles/Images/306436_0_ozfqmx.png?tr=w-400
"vivo Y18 (4GB RAM, 128GB, Gem Green)","₹9,499",https://www.croma.com/vivo-y18-4gb-ram-128gb-gem-green-/p/306460,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1715056149/Croma%20Assets/Communication/Mobiles/Images/306460_0_t6dz5v.png?tr=w-400
"SAMSUNG Galaxy S24 Plus 5G (12GB RAM, 512GB, Onyx Black)","₹1,09,999",https://www.croma.com/samsung-galaxy-s24-plus-5g-12gb-ram-512gb-onyx-black-/p/303847,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1705583278/Croma%20Assets/Communication/Mobiles/Images/303847_fq17gl.png?tr=w-400
"SAMSUNG Galaxy A55 5G (8GB RAM, 256GB, Awesome Navy)","₹42,999",https://www.croma.com/samsung-galaxy-a55-5g-8gb-ram-256gb-awesome-navy-/p/305491,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1710958071/Croma%20Assets/Communication/Mobiles/Images/305491_0_rvejn3.png?tr=w-400
"OnePlus Nord 4 5G (8GB RAM, 128GB, Obsidian Midnight)","₹29,999",https://www.croma.com/oneplus-nord-4-5g-8gb-ram-128gb-obsidian-midnight-/p/308677,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721475065/Croma%20Assets/Communication/Mobiles/Images/308677_0_yqfc0m.png?tr=w-400
"vivo V40 Pro 5G (8GB RAM, 256GB, Ganges Blue)","₹49,999",https://www.croma.com/vivo-v40-pro-5g-8gb-ram-256gb-ganges-blue-/p/308792,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1722953459/Croma%20Assets/Communication/Mobiles/Images/308792_0_aj2hpc.png?tr=w-400
"Redmi Note 13 Pro 5G (8GB RAM, 128GB, Coral Purple)","₹22,999",https://www.croma.com/redmi-note-13-pro-5g-8gb-ram-128gb-coral-purple-/p/303567,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1704270659/Croma%20Assets/Communication/Mobiles/Images/303567_cph8f6.png?tr=w-400
"oppo A18 (4GB RAM, 64GB, Glowing Blue)","₹8,999",https://www.croma.com/oppo-a18-4gb-ram-64gb-glowing-blue-/p/301502,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1708673063/Croma%20Assets/Communication/Mobiles/Images/301502_0_z7vplb.png?tr=w-400
"oppo A3x 5G (4GB RAM, 128GB, Starry Black)","₹13,499",https://www.croma.com/oppo-a3x-5g-4gb-ram-128gb-starry-black-/p/308542,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1722518785/Croma%20Assets/Communication/Mobiles/Images/308542_0_qskmlc.png?tr=w-400
"vivo Y18i (4GB RAM, 64GB, Gem Green)","₹7,999",https://www.croma.com/vivo-y18i-4gb-ram-64gb-gem-green-/p/308727,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1722348325/Croma%20Assets/Communication/Mobiles/Images/308727_0_mlfiag.png?tr=w-400
"Redmi Note 13 Pro+ 5G (12GB RAM, 256GB, Fushion Purple)","₹29,999",https://www.croma.com/redmi-note-13-pro+-5g-12gb-ram-256gb-fushion-purple-/p/303554,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1704270660/Croma%20Assets/Communication/Mobiles/Images/303554_zu6glk.png?tr=w-400
"Redmi A3 (6GB RAM, 128GB, Lake Blue)","₹9,294",https://www.croma.com/redmi-a3-6gb-ram-128gb-lake-blue-/p/304908,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1712561712/Croma%20Assets/Communication/Mobiles/Images/304908_0_rnabn7.png?tr=w-400
"realme 12 Pro+ 5G (8GB RAM, 256GB, Navigator Beige)","₹24,999",https://www.croma.com/realme-12-pro+-5g-8gb-ram-256gb-navigator-beige-/p/304485,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1706609082/Croma%20Assets/Communication/Mobiles/Images/304485_0_bl3vp2.png?tr=w-400
"vivo V30 Pro 5G (12GB RAM, 512GB, Andaman Blue)","₹46,999",https://www.croma.com/vivo-v30-pro-5g-12gb-ram-512gb-andaman-blue-/p/305315,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1710158695/Croma%20Assets/Communication/Mobiles/Images/305315_0_hj150a.png?tr=w-400
"vivo Y18 (4GB RAM, 128GB, Space Black)","₹9,499",https://www.croma.com/vivo-y18-4gb-ram-128gb-space-black-/p/306461,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1715056164/Croma%20Assets/Communication/Mobiles/Images/306461_0_fxdylv.png?tr=w-400
"Redmi Note 13 Pro+ 5G (12GB RAM, 512GB, Fushion Purple)","₹31,999",https://www.croma.com/redmi-note-13-pro+-5g-12gb-ram-512gb-fushion-purple-/p/303557,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1704270659/Croma%20Assets/Communication/Mobiles/Images/303557_zbutwd.png?tr=w-400
"Redmi Note 13 Pro 5G (12GB RAM, 256GB, Midnight Black)","₹25,999",https://www.croma.com/redmi-note-13-pro-5g-12gb-ram-256gb-midnight-black-/p/303574,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1704270662/Croma%20Assets/Communication/Mobiles/Images/303574_n3syc4.png?tr=w-400
"vivo Y18e (4GB RAM, 64GB, Space Black)","₹7,999",https://www.croma.com/vivo-y18e-4gb-ram-64gb-space-black-/p/306457,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1714142476/Croma%20Assets/Communication/Mobiles/Images/306457_0_gzyq5p.png?tr=w-400
"Redmi Note 13 Pro 5G (8GB RAM, 128GB, Scarlet Red)","₹22,999",https://www.croma.com/redmi-note-13-pro-5g-8gb-ram-128gb-scarlet-red-/p/307440,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1720441695/Croma%20Assets/Communication/Mobiles/Images/307440_0_yqb2fs.png?tr=w-400
"SAMSUNG Galaxy A15 5G (8GB RAM, 256GB, Blue Black)","₹19,999",https://www.croma.com/samsung-galaxy-a15-5g-8gb-ram-256gb-blue-black-/p/303268,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1703145112/Croma%20Assets/Communication/Mobiles/Images/303268_nupytb.png?tr=w-400
"vivo T3x 5G (8GB RAM, 128GB, Crimson Bliss)","₹15,999",https://www.croma.com/vivo-t3x-5g-8gb-ram-128gb-crimson-bliss-/p/306358,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1713362519/Croma%20Assets/Communication/Mobiles/Images/306358_0_fy9sxb.png?tr=w-400
"SAMSUNG Galaxy S24 Ultra 5G (12GB RAM, 512GB, Titanium Black)","₹1,31,999",https://www.croma.com/samsung-galaxy-s24-ultra-5g-12gb-ram-512gb-titanium-black-/p/303820,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1705634855/Croma%20Assets/Communication/Mobiles/Images/303820_hxjq29.png?tr=w-400
"oppo A59 5G (6GB RAM, 128GB, Silk Gold)","₹15,499",https://www.croma.com/oppo-a59-5g-6gb-ram-128gb-silk-gold-/p/303142,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1703302054/Croma%20Assets/Communication/Mobiles/Images/303142_lwvrwm.png?tr=w-400
"SAMSUNG Galaxy A54 5G (8GB RAM, 256GB, Awesome Lime)","₹33,494",https://www.croma.com/samsung-galaxy-a54-5g-8gb-ram-256gb-awesome-lime-/p/270491,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1708677852/Croma%20Assets/Communication/Mobiles/Images/270491_0_ntngkz.png?tr=w-400
"OnePlus 12 5G (12GB RAM, 256GB, Glacial White)","₹64,999",https://www.croma.com/oneplus-12-5g-12gb-ram-256gb-glacial-white-/p/306961,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1718024762/Croma%20Assets/Communication/Mobiles/Images/306961_0_jbha1h.png?tr=w-400
"vivo V40 Pro 5G (12GB RAM, 512GB, Ganges Blue)","₹55,999",https://www.croma.com/vivo-v40-pro-5g-12gb-ram-512gb-ganges-blue-/p/308795,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1722953611/Croma%20Assets/Communication/Mobiles/Images/308795_0_rmogdy.png?tr=w-400
"realme C67 5G (4GB RAM, 128GB, Dark Purple)","₹10,694",https://www.croma.com/realme-c67-5g-4gb-ram-128gb-dark-purple-/p/303219,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1702539323/Croma%20Assets/Communication/Mobiles/Images/303219_rign5f.png?tr=w-400
"SAMSUNG Galaxy S24 5G (8GB RAM, 512GB, Cobalt Violet)","₹77,999",https://www.croma.com/samsung-galaxy-s24-5g-8gb-ram-512gb-cobalt-violet-/p/303858,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1705579420/Croma%20Assets/Communication/Mobiles/Images/303858_u4cdu9.png?tr=w-400
"realme 13 Pro 5G (8GB RAM, 256GB, Monet Gold)","₹26,999",https://www.croma.com/realme-13-pro-5g-8gb-ram-256gb-monet-gold-/p/308455,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1722428796/Croma%20Assets/Communication/Mobiles/Images/308455_0_c1iptz.png?tr=w-400
"SAMSUNG Galaxy Z Fold6 5G (12GB RAM, 1TB, Silver Shadow)","₹2,00,999",https://www.croma.com/samsung-galaxy-z-fold6-5g-12gb-ram-1tb-silver-shadow-/p/308175,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721048340/Croma%20Assets/Communication/Mobiles/Images/308175_0_marq4l.png?tr=w-400
"oppo Reno 12 Pro 5G (12GB RAM, 512GB, Space Brown)","₹40,999",https://www.croma.com/oppo-reno-12-pro-5g-12gb-ram-512gb-space-brown-/p/307960,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1720603627/Croma%20Assets/Communication/Mobiles/Images/307960_0_m3sgat.png?tr=w-400
"Xiaomi 14 5G (12GB RAM, 512GB, Classic White)","₹59,999",https://www.croma.com/xiaomi-14-5g-12gb-ram-512gb-classic-white-/p/305329,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1713460737/Croma%20Assets/Communication/Mobiles/Images/305329_0_lmi3mj.png?tr=w-400
"Google Pixel 9 Pro XL 5G (16GB RAM, 256GB, Rose Quartz)","₹1,24,999",https://www.croma.com/google-pixel-9-pro-xl-5g-16gb-ram-256gb-rose-quartz-/p/309164,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1723573837/Croma%20Assets/Communication/Mobiles/Images/309164_0_ebff2e.png?tr=w-400
"SAMSUNG Galaxy S24 Ultra 5G (12GB RAM, 256GB, Titanium Yellow)","₹1,21,999",https://www.croma.com/samsung-galaxy-s24-ultra-5g-12gb-ram-256gb-titanium-yellow-/p/303834,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1705642213/Croma%20Assets/Communication/Mobiles/Images/303834_ate9jl.png?tr=w-400
"oppo A3x 5G (4GB RAM, 128GB, Starlight White)","₹13,499",https://www.croma.com/oppo-a3x-5g-4gb-ram-128gb-starlight-white-/p/308548,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1722518774/Croma%20Assets/Communication/Mobiles/Images/308548_0_vt2wa0.png?tr=w-400
"SAMSUNG Galaxy A15 5G (8GB RAM, 256GB, Blue)","₹19,999",https://www.croma.com/samsung-galaxy-a15-5g-8gb-ram-256gb-blue-/p/303267,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1702624129/Croma%20Assets/Communication/Mobiles/Images/303267_zdrizs.png?tr=w-400
"vivo V30 5G (12GB RAM, 256GB, Peacock Green)","₹35,999",https://www.croma.com/vivo-v30-5g-12gb-ram-256gb-peacock-green-/p/305308,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1710158627/Croma%20Assets/Communication/Mobiles/Images/305308_0_vvgbz6.png?tr=w-400
"vivo Y28 5G (8GB RAM, 128GB, Glitter Aqua)","₹16,999",https://www.croma.com/vivo-y28-5g-8gb-ram-128gb-glitter-aqua-/p/303529,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1704436519/Croma%20Assets/Communication/Mobiles/Images/303529_bybbvx.png?tr=w-400
"oppo Reno 12 5G (8GB RAM, 256GB, Matte Brown)","₹32,999",https://www.croma.com/oppo-reno-12-5g-8gb-ram-256gb-matte-brown-/p/307970,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1720603640/Croma%20Assets/Communication/Mobiles/Images/307970_0_rzznjb.png?tr=w-400
"Google Pixel 8 Pro 5G (12GB RAM, 128GB, Bay)","₹96,999",https://www.croma.com/google-pixel-8-pro-5g-12gb-ram-128gb-bay-/p/309134,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1724266735/Croma%20Assets/Communication/Mobiles/Images/309134_0_cv9vxa.png?tr=w-400
"realme GT 6 5G (12GB RAM, 256GB, Razor Green)","₹42,999",https://www.croma.com/realme-gt-6-5g-12gb-ram-256gb-razor-green-/p/307770,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1718990366/Croma%20Assets/Communication/Mobiles/Images/307770_0_uiu6zr.png?tr=w-400
"Redmi Note 13 Pro 5G (8GB RAM, 256GB, Arctic White)","₹24,999",https://www.croma.com/redmi-note-13-pro-5g-8gb-ram-256gb-arctic-white-/p/303569,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1704270659/Croma%20Assets/Communication/Mobiles/Images/303569_p0kehk.png?tr=w-400
"vivo V30 Pro 5G (12GB RAM, 512GB, Classic Black)","₹46,999",https://www.croma.com/vivo-v30-pro-5g-12gb-ram-512gb-classic-black-/p/305316,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1710158585/Croma%20Assets/Communication/Mobiles/Images/305316_0_wupxaf.png?tr=w-400
"Redmi A3 (6GB RAM, 128GB, Midnight Black)","₹9,294",https://www.croma.com/redmi-a3-6gb-ram-128gb-midnight-black-/p/304907,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1708083360/Croma%20Assets/Communication/Mobiles/Images/304907_0_bbmes1.png?tr=w-400
"OnePlus Open 5G (16GB RAM, 512GB, Emerald Dusk)","₹1,39,999",https://www.croma.com/oneplus-open-5g-16gb-ram-512gb-emerald-dusk-/p/304139,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1705481567/Croma%20Assets/Communication/Mobiles/Images/304139_bssd58.png?tr=w-400
"SAMSUNG Galaxy Z Fold6 5G (12GB RAM, 256GB, Navy)","₹1,64,999",https://www.croma.com/samsung-galaxy-z-fold6-5g-12gb-ram-256gb-navy-/p/308174,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721048450/Croma%20Assets/Communication/Mobiles/Images/308174_0_hftoi8.png?tr=w-400
"vivo V30 5G (12GB RAM, 256GB, Andaman Blue)","₹35,999",https://www.croma.com/vivo-v30-5g-12gb-ram-256gb-andaman-blue-/p/305309,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1710158539/Croma%20Assets/Communication/Mobiles/Images/305309_0_v6utsc.png?tr=w-400
"Redmi A3 (4GB RAM, 128GB, Lake Blue)","₹7,999",https://www.croma.com/redmi-a3-4gb-ram-128gb-lake-blue-/p/304905,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1708083249/Croma%20Assets/Communication/Mobiles/Images/304905_0_duagrd.png?tr=w-400
"realme 12 Pro 5G (8GB RAM, 256GB, Navigator Beige)","₹23,494",https://www.croma.com/realme-12-pro-5g-8gb-ram-256gb-navigator-beige-/p/304506,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1714043093/Croma%20Assets/Communication/Mobiles/Images/304506_0_vwxf1m.png?tr=w-400
"Redmi Note 13 Pro+ 5G (8GB RAM, 256GB, Fushion White)","₹27,999",https://www.croma.com/redmi-note-13-pro+-5g-8gb-ram-256gb-fushion-white-/p/303550,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1704270662/Croma%20Assets/Communication/Mobiles/Images/303550_jrgcg4.png?tr=w-400
"Xiaomi 14 CIVI 5G (8GB RAM, 256GB, Shadow Black)","₹40,999",https://www.croma.com/xiaomi-14-civi-5g-8gb-ram-256gb-shadow-black-/p/307337,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1718891314/Croma%20Assets/Communication/Mobiles/Images/307337_0_v9m8un.png?tr=w-400
"vivo Y200E 5G (8GB, 128GB ROM, Saffron Delight)","₹20,994",https://www.croma.com/vivo-y200e-5g-8gb-128gb-rom-saffron-delight-/p/304889,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1708604295/Croma%20Assets/Communication/Mobiles/Images/304889_0_ytcl4t.png?tr=w-400
"realme 13 Pro Plus 5G (12GB RAM, 256GB, Emerald Green)","₹32,999",https://www.croma.com/realme-13-pro-plus-5g-12gb-ram-256gb-emerald-green-/p/308461,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1722428758/Croma%20Assets/Communication/Mobiles/Images/308461_0_h353zq.png?tr=w-400
"oppo Reno 10 Pro + 5G (12GB RAM, 256GB, Glossy Purple)","₹49,499",https://www.croma.com/oppo-reno-10-pro-+-5g-12gb-ram-256gb-glossy-purple-/p/274548,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1688631310/Croma%20Assets/Communication/Mobiles/Images/274548_pjwufq.png?tr=w-400
"realme C67 5G (6GB RAM, 128GB, Dark Purple)","₹12,194",https://www.croma.com/realme-c67-5g-6gb-ram-128gb-dark-purple-/p/303221,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1702539425/Croma%20Assets/Communication/Mobiles/Images/303221_kcqf5u.png?tr=w-400
"realme C65 5G (4GB RAM, 128GB, Feather Green)","₹11,499",https://www.croma.com/realme-c65-5g-4gb-ram-128gb-feather-green-/p/306429,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1715001431/Croma%20Assets/Communication/Mobiles/Images/306429_0_rxhpt7.png?tr=w-400
"SAMSUNG Galaxy S24 Ultra 5G (12GB RAM, 256GB, Titanium Violet)","₹1,21,999",https://www.croma.com/samsung-galaxy-s24-ultra-5g-12gb-ram-256gb-titanium-violet-/p/303835,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1705641004/Croma%20Assets/Communication/Mobiles/Images/303835_fqoe8t.png?tr=w-400
"realme GT 6T 5G (12GB RAM, 512GB, Razor Green)","₹39,999",https://www.croma.com/realme-gt-6t-5g-12gb-ram-512gb-razor-green-/p/306957,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1716543869/Croma%20Assets/Communication/Mobiles/Images/306957_0_iyopww.png?tr=w-400
"Redmi Note 13 Pro 5G (8GB RAM, 256GB, Midnight Black)","₹24,999",https://www.croma.com/redmi-note-13-pro-5g-8gb-ram-256gb-midnight-black-/p/303571,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1704270661/Croma%20Assets/Communication/Mobiles/Images/303571_qklquo.png?tr=w-400
"realme 12 5G (8GB RAM, 128GB, Twilight Purple)","₹16,499",https://www.croma.com/realme-12-5g-8gb-ram-128gb-twilight-purple-/p/305272,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1709823518/Croma%20Assets/Communication/Mobiles/Images/305272_0_pwh52w.png?tr=w-400
"Nothing CMF Phone 1 5G (6GB RAM, 128GB, Black)","₹14,999",https://www.croma.com/nothing-cmf-phone-1-5g-6gb-ram-128gb-black-/p/308330,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1720681155/308330_0_li240c.png?tr=w-400
"Nothing Phone 2a 5G (8GB RAM, 256GB, White)","₹25,999",https://www.croma.com/nothing-phone-2a-5g-8gb-ram-256gb-white-/p/305351,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1710251216/Croma%20Assets/Communication/Mobiles/Images/305351_0_uzmhao.png?tr=w-400
"vivo Y28e 5G (4GB RAM, 64GB, Vintage Red)","₹10,999",https://www.croma.com/vivo-y28e-5g-4gb-ram-64gb-vintage-red-/p/307890,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721222160/Croma%20Assets/Communication/Mobiles/Images/307890_0_grtbj8.png?tr=w-400
"OnePlus Nord CE4 Lite 5G (8GB RAM, 256GB, Mega Blue)","₹22,999",https://www.croma.com/oneplus-nord-ce4-lite-5g-8gb-ram-256gb-mega-blue-/p/307505,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1719316048/Croma%20Assets/Communication/Mobiles/Images/307505_0_tqvevo.png?tr=w-400
